date,open,close,high,low,turnover_rate_pct
2026-01-12,61.49,60.93,61.70,59.75,1.06
2026-01-13,60.78,59.43,61.73,59.09,0.97
2026-01-14,60.10,60.00,60.49,59.37,0.79
2026-01-15,59.30,60.79,61.00,58.89,0.72
2026-01-16,61.20,63.00,64.00,61.20,1.32
2026-01-19,62.11,60.90,62.18,60.71,0.95
2026-01-20,60.30,59.67,60.45,58.80,0.70
2026-01-21,58.71,61.56,61.79,58.70,0.87
2026-01-22,61.69,62.75,63.00,60.79,1.12
2026-01-23,62.00,60.11,62.05,60.08,1.02
2026-01-26,60.09,59.26,60.09,59.01,0.59
2026-01-27,59.51,60.97,62.00,58.70,1.07
2026-01-28,62.30,60.69,62.64,60.11,0.87
2026-01-29,60.68,57.60,60.88,56.88,1.63
2026-01-30,57.00,57.70,58.00,55.62,0.87
2026-02-02,56.80,55.68,57.50,55.67,0.79
2026-02-03,56.30,55.75,56.42,54.03,0.84
2026-02-04,54.69,53.41,54.78,52.60,0.95
2026-02-05,52.27,53.88,54.32,52.20,0.73
2026-02-06,53.00,54.40,55.48,52.41,0.69
2026-02-09,56.20,55.52,56.50,55.31,0.71
2026-02-10,55.73,56.07,56.99,55.58,0.56
2026-02-11,55.60,55.20,56.12,55.01,0.38
2026-02-12,55.35,55.33,55.96,54.52,0.42
2026-02-13,54.45,54.75,55.75,54.20,0.35
2026-02-24,55.41,55.38,56.09,54.90,0.54
2026-02-25,55.81,57.39,57.58,55.70,0.86
2026-02-26,57.40,57.95,58.54,56.30,0.82
2026-02-27,56.30,55.70,56.44,55.10,0.86
2026-03-02,54.00,55.53,56.00,53.84,0.60
2026-03-03,55.84,54.88,57.80,54.88,0.97
2026-03-04,53.98,53.76,55.16,53.51,0.54
2026-03-05,54.79,55.10,56.26,54.33,0.69
2026-03-06,54.80,54.33,54.90,53.80,0.44
2026-03-09,52.76,52.79,52.94,51.21,0.85
2026-03-10,53.63,54.36,54.38,53.40,0.59
2026-03-11,54.70,53.89,54.99,53.60,0.61
2026-03-12,53.90,52.54,54.78,52.22,0.71
2026-03-13,52.02,52.49,53.17,52.01,0.47
2026-03-16,52.18,52.70,52.74,51.50,0.51
2026-03-17,52.99,50.90,53.18,50.87,0.66
2026-03-18,51.30,52.06,52.14,50.85,0.59
2026-03-19,51.00,50.46,51.29,50.20,0.53
2026-03-20,50.98,50.30,52.45,50.21,0.78
2026-03-23,48.95,47.60,49.09,47.35,0.69
2026-03-24,48.57,48.84,48.88,47.49,0.56
2026-03-25,49.39,50.31,51.00,49.02,0.64
2026-03-26,50.00,49.74,51.50,49.57,0.54
2026-03-27,48.63,49.53,49.90,48.40,0.40
2026-03-30,48.46,49.27,49.29,48.33,0.33
2026-03-31,49.00,51.46,52.85,48.53,1.20
2026-04-01,53.00,53.32,53.50,51.47,1.09
2026-04-02,52.66,52.00,54.45,51.75,0.79
2026-04-03,52.60,52.18,53.18,52.00,0.53
2026-04-07,52.98,52.58,54.00,52.00,0.61
2026-04-08,54.16,56.61,56.61,53.38,1.27
2026-04-09,55.00,55.02,55.81,54.80,0.78
2026-04-10,55.60,56.52,57.27,55.33,0.96
2026-04-13,56.00,55.70,56.55,55.40,0.68
2026-04-14,56.47,58.92,59.29,56.13,1.28
2026-04-15,59.36,57.82,59.97,57.20,0.99
2026-04-16,57.99,59.32,59.99,57.40,0.91
2026-04-17,59.60,60.97,61.20,58.98,0.95
2026-04-20,61.89,61.51,63.33,61.01,1.07
2026-04-21,60.97,61.41,61.50,59.87,0.70
2026-04-22,61.19,66.89,67.55,61.03,1.59
2026-04-23,66.98,67.92,69.10,66.66,1.40
2026-04-24,66.57,65.01,67.21,63.67,1.33
