date,open,close,high,low,turnover_rate_pct
2026-03-06,37.00,37.40,37.43,36.85,0.48
2026-03-09,37.20,37.33,37.48,37.03,0.54
2026-03-10,37.37,37.74,37.74,37.34,0.52
2026-03-11,37.75,37.80,37.87,37.54,0.50
2026-03-12,37.70,37.88,37.92,37.58,0.43
2026-03-13,37.88,38.60,38.66,37.80,1.07
2026-03-16,38.50,38.78,38.90,38.39,0.77
2026-03-17,38.90,38.94,39.20,38.83,0.79
2026-03-18,38.94,39.02,39.05,38.71,0.64
2026-03-19,38.80,38.56,38.98,38.44,0.57
2026-03-20,38.55,38.22,38.77,38.13,0.81
2026-03-23,37.72,36.94,37.75,36.83,1.00
2026-03-24,37.15,37.60,37.69,37.02,0.60
2026-03-25,37.68,38.13,38.15,37.55,0.47
2026-03-26,38.16,37.94,38.35,37.90,0.35
2026-03-27,37.61,37.88,38.01,37.48,0.35
2026-03-30,37.51,37.65,37.76,37.40,0.39
2026-03-31,37.65,37.82,38.37,37.65,0.55
2026-04-01,38.07,38.02,38.13,37.83,0.35
2026-04-02,38.00,37.85,38.01,37.70,0.36
2026-04-03,37.81,37.47,37.91,37.38,0.31
2026-04-07,37.48,37.33,37.51,37.07,0.38
2026-04-08,37.64,37.80,37.86,37.60,0.52
2026-04-09,37.60,37.32,37.78,37.21,0.46
2026-04-10,37.29,37.34,37.44,37.15,0.31
2026-04-13,37.28,37.16,37.28,37.04,0.33
2026-04-14,37.20,37.28,37.35,37.10,0.36
2026-04-15,37.33,37.39,37.46,37.21,0.40
2026-04-16,37.40,37.32,37.52,37.23,0.40
2026-04-17,37.25,36.95,37.25,36.93,0.71
