date,open,close,high,low,turnover_rate_pct
2026-01-13,80.82,78.33,80.82,78.28,1.83
2026-01-14,78.61,77.95,81.36,77.01,2.32
2026-01-15,77.89,80.84,81.48,77.71,2.54
2026-01-16,81.17,80.85,82.15,80.51,1.96
2026-01-19,80.85,80.27,81.55,79.91,1.34
2026-01-20,80.01,79.38,81.18,78.80,1.42
2026-01-21,79.15,80.08,81.50,79.09,1.57
2026-01-22,80.60,79.12,82.59,79.03,1.51
2026-01-23,79.35,79.38,80.99,79.19,1.65
2026-01-26,79.50,77.20,80.45,77.20,1.75
2026-01-27,77.01,78.44,79.70,76.75,1.45
2026-01-28,78.00,76.41,78.27,75.85,1.87
2026-01-29,76.44,75.87,77.03,75.68,1.28
2026-01-30,75.68,74.63,76.08,73.21,1.40
2026-02-02,74.52,75.04,77.00,74.45,1.39
2026-02-03,75.51,75.43,75.68,74.22,1.11
2026-02-04,75.29,75.57,75.78,74.30,0.91
2026-02-05,75.58,74.53,75.66,73.75,0.95
2026-02-06,73.84,74.65,75.28,73.39,0.89
2026-02-09,75.36,76.85,77.33,75.35,1.21
2026-02-10,76.80,78.37,78.59,76.53,1.35
2026-02-11,78.00,75.45,78.00,75.38,1.44
2026-02-12,75.35,75.80,75.88,74.90,0.84
2026-02-13,75.50,75.12,75.67,74.92,0.76
2026-02-24,77.03,74.35,77.11,74.33,1.44
2026-02-25,74.28,74.20,74.44,73.42,1.12
2026-02-26,73.94,73.80,74.08,73.38,0.87
2026-02-27,73.53,72.92,73.87,72.82,1.13
2026-03-02,71.75,71.38,72.42,70.91,1.19
2026-03-03,71.30,69.01,71.83,69.01,1.39
2026-03-04,68.23,67.99,69.02,67.62,1.07
2026-03-05,71.40,70.39,71.69,69.77,1.57
2026-03-06,70.28,71.47,71.98,70.01,1.12
2026-03-09,70.89,70.79,71.37,69.96,1.25
2026-03-10,70.92,71.04,71.62,70.76,1.05
2026-03-11,71.04,71.15,71.85,70.95,0.96
2026-03-12,71.07,71.16,71.30,69.80,1.08
2026-03-13,70.98,72.79,72.79,70.64,1.72
2026-03-16,71.50,71.80,71.90,70.40,1.39
2026-03-17,71.93,71.20,72.48,70.82,1.16
2026-03-18,71.17,70.00,71.48,69.19,1.17
2026-03-19,69.29,69.23,69.98,69.12,0.90
2026-03-20,69.09,68.75,69.64,67.75,1.08
2026-03-23,68.01,65.33,68.26,65.00,1.28
2026-03-24,67.03,66.10,67.10,65.00,0.70
2026-03-25,66.59,68.01,68.12,66.12,0.81
2026-03-26,68.00,67.52,68.60,67.32,0.59
2026-03-27,66.95,68.54,68.72,66.60,0.71
2026-03-30,67.58,67.38,68.00,66.75,0.51
2026-03-31,68.15,67.00,68.88,66.95,0.61
