date,open,close,high,low,turnover_rate_pct
2026-02-04,25.27,26.04,26.05,25.22,1.18
2026-02-05,26.02,26.33,26.49,25.92,0.77
2026-02-06,26.30,26.07,26.42,25.98,0.61
2026-02-09,26.10,25.96,26.20,25.82,0.58
2026-02-10,26.04,26.15,26.18,25.83,0.45
2026-02-11,26.19,26.03,26.20,25.97,0.34
2026-02-12,26.04,25.89,26.07,25.81,0.36
2026-02-13,25.88,25.70,25.88,25.65,0.43
2026-02-24,25.98,26.02,26.17,25.88,0.59
2026-02-25,26.02,26.11,26.49,25.91,1.03
2026-02-26,26.06,25.96,26.35,25.93,0.57
2026-02-27,25.91,25.70,25.99,25.67,0.62
2026-03-02,25.50,25.32,25.64,25.12,0.58
2026-03-03,25.30,25.08,25.49,25.02,0.78
2026-03-04,24.98,24.54,24.99,24.15,1.07
2026-03-05,24.73,24.62,24.83,24.52,0.46
2026-03-06,24.59,24.86,24.92,24.57,0.39
2026-03-09,24.40,24.40,24.50,24.20,0.63
2026-03-10,24.59,24.87,24.95,24.43,0.65
2026-03-11,24.95,25.19,25.43,24.87,0.73
2026-03-12,25.21,25.24,25.33,24.85,0.55
2026-03-13,25.10,25.08,25.39,25.01,0.50
2026-03-16,25.09,24.93,25.13,24.61,0.42
2026-03-17,24.99,25.08,25.41,24.90,0.52
2026-03-18,25.10,24.94,25.15,24.78,0.48
2026-03-19,24.70,24.55,24.92,24.50,0.48
2026-03-20,24.55,24.51,24.80,24.51,0.50
2026-03-23,24.38,23.44,24.38,23.09,1.28
2026-03-24,23.60,23.35,23.65,23.16,0.77
2026-03-25,23.47,23.59,23.75,23.41,0.77
2026-03-26,23.59,23.11,23.74,23.03,0.66
2026-03-27,22.50,22.23,22.50,21.51,2.05
2026-03-30,21.75,21.59,21.75,21.41,1.26
2026-03-31,21.60,21.38,22.04,21.38,1.38
2026-04-01,21.66,21.79,21.88,21.53,1.10
2026-04-02,21.77,21.38,21.78,21.31,0.94
2026-04-03,21.40,21.15,21.46,21.13,0.51
2026-04-07,21.14,20.67,21.20,20.55,1.16
2026-04-08,21.00,21.17,21.20,20.95,0.92
2026-04-09,21.00,20.75,21.00,20.68,0.80
2026-04-10,20.79,20.88,20.99,20.75,0.74
2026-04-13,20.72,20.74,20.76,20.60,0.59
2026-04-14,20.86,20.94,20.99,20.83,0.63
2026-04-15,21.06,21.05,21.25,20.95,0.74
2026-04-16,21.06,21.06,21.28,21.03,0.74
2026-04-17,21.00,20.85,21.02,20.74,0.71
2026-04-20,20.84,20.77,20.94,20.75,0.72
2026-04-21,20.80,20.83,20.95,20.50,1.10
2026-04-22,20.75,20.68,20.82,20.64,0.74
2026-04-23,20.67,20.53,20.71,20.43,0.82
