date,open,close,high,low,turnover_rate_pct
2025-09-22,123.60,122.50,123.70,122.18,0.51
2025-09-23,122.01,122.19,123.26,121.56,0.44
2025-09-24,122.19,122.37,122.85,121.80,0.34
2025-09-25,122.40,121.52,122.66,121.51,0.50
2025-09-26,121.52,120.17,121.67,120.02,0.67
2025-09-29,120.26,121.92,122.57,119.79,0.66
2025-09-30,121.44,121.48,121.83,120.87,0.40
2025-10-09,121.44,121.16,121.44,119.89,0.52
2025-10-10,121.14,120.73,122.12,120.65,0.45
2025-10-13,119.65,119.85,120.40,119.24,0.50
2025-10-14,120.57,122.07,122.57,120.02,0.75
2025-10-15,121.34,122.07,122.65,121.06,0.50
2025-10-16,121.75,122.74,122.75,121.50,0.51
2025-10-17,122.00,121.07,122.96,121.06,0.46
2025-10-20,121.35,120.46,121.55,120.10,0.34
2025-10-21,120.78,120.52,121.50,120.35,0.38
2025-10-22,120.00,120.10,120.77,119.90,0.33
2025-10-23,120.00,121.33,121.45,119.96,0.40
2025-10-24,120.97,120.29,121.28,120.10,0.45
2025-10-27,120.05,120.29,120.55,119.88,0.37
2025-10-28,120.29,120.10,120.69,120.01,0.36
2025-10-29,119.86,118.83,119.95,118.21,0.63
2025-10-30,118.01,118.47,119.55,118.00,0.53
2025-10-31,115.40,118.99,119.64,115.40,1.08
2025-11-03,118.50,118.98,119.60,117.50,0.58
2025-11-04,118.78,117.16,118.99,117.01,0.45
2025-11-05,116.35,116.18,117.00,116.00,0.42
2025-11-06,116.51,116.17,117.30,116.06,0.40
2025-11-07,116.17,116.75,116.99,115.95,0.37
2025-11-10,116.75,120.80,121.58,116.54,1.11
2025-11-11,120.25,120.78,120.97,119.20,0.59
2025-11-12,120.79,120.38,122.50,120.35,0.57
2025-11-13,120.00,121.20,121.27,119.63,0.41
2025-11-14,120.68,120.21,121.99,120.19,0.36
2025-11-17,120.02,120.15,120.53,119.01,0.30
2025-11-18,120.00,120.36,121.75,119.76,0.38
2025-11-19,120.32,119.89,120.49,119.70,0.25
2025-11-20,119.88,120.25,121.64,119.60,0.41
2025-11-21,120.11,119.68,121.41,119.41,0.53
2025-11-24,119.75,118.52,120.46,118.50,0.45
2025-11-25,118.52,118.51,118.91,117.83,0.38
2025-11-26,118.52,118.26,119.29,118.00,0.24
2025-11-27,118.30,117.94,118.49,117.70,0.24
2025-11-28,117.90,117.85,117.94,117.35,0.21
2025-12-01,117.80,117.65,118.62,117.10,0.31
2025-12-02,117.60,116.57,117.77,116.50,0.32
2025-12-03,116.72,115.60,117.05,115.50,0.43
2025-12-04,115.61,114.45,115.75,114.12,0.44
2025-12-05,114.47,114.96,115.37,114.21,0.30
2025-12-08,114.85,113.27,115.13,113.10,0.71
2025-12-09,113.00,110.88,113.08,110.50,0.78
2025-12-10,110.50,111.62,111.75,109.51,0.46
2025-12-11,112.00,111.90,112.73,111.78,0.41
2025-12-12,112.30,111.60,113.70,111.60,0.66
2025-12-15,112.30,112.45,113.26,112.05,0.56
2025-12-16,112.00,113.00,113.09,111.66,0.37
2025-12-17,113.00,113.40,113.75,112.10,0.39
2025-12-18,110.82,110.43,111.16,110.33,0.32
